GAME_ID,GAME_DATE_EST,SEASON,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,home_rate,away_rate,home_over_overall,away_over_overall,win_avg5_home,Offensive_efficiency_avg5_home,Defensive_efficiency_avg5_home,win_avg5_away,Offensive_efficiency_avg5_away,Defensive_efficiency_avg5_away,elo_home,elo_away
21500083,2015-11-06,2015,1610612744,1610612743,1,1.0,0.6666666666666666,1.0,1.6666666666666665,1.0,1.1542184973291527,0.9487551867947971,0.4,0.9893149074188778,1.0367481611213827,1547.7853688933008,1489.9677216044975
21500092,2015-11-07,2015,1610612758,1610612744,0,0.25,1.0,1.5,1.0,0.2,1.037514915146494,1.0979537342695238,1.0,1.1623605903323448,0.959740721548773,1462.032265277097,1556.13643657819
21500091,2015-11-07,2015,1610612762,1610612763,1,0.0,0.5,0.0,1.0,0.6,1.0143154102183705,0.9284211055970021,0.6,1.0280526864692496,1.0980720581766117,1509.4354857081523,1499.4748993823507
21500090,2015-11-07,2015,1610612759,1610612766,1,1.0,0.3333333333333333,1.6666666666666667,0.8333333333333333,0.6,1.0064987076746257,0.9305914510218631,0.4,1.076327661179187,1.0285108219099866,1509.6867741079714,1493.0312806457496
21500089,2015-11-07,2015,1610612749,1610612751,1,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6,1.0517540601648996,1.0644720803138026,0.0,0.9372935141696793,1.0721378662148218,1501.3462681990645,1443.0431386849928
21500088,2015-11-07,2015,1610612742,1610612740,1,0.0,0.0,0.0,0.0,0.4,0.9911483168763014,1.0212017074944555,0.0,0.9969709666746599,1.1175823161657559,1489.4821141525288,1453.556341767981
21500086,2015-11-07,2015,1610612737,1610612764,1,0.6666666666666666,0.6666666666666666,0.7777777777777778,1.1111111111111112,1.0,1.053560541520038,0.9887960469638738,0.6,1.007304992107333,1.0377862140887117,1545.0293176302625,1508.0420133140515
21500087,2015-11-07,2015,1610612755,1610612753,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.9591360043416616,1.0924741883837605,0.4,1.0143003233813488,1.0103406240108002,1453.1267436912844,1483.6109765055053
21500085,2015-11-07,2015,1610612741,1610612750,0,1.0,1.0,1.5,2.0,0.6,1.0267151349748929,1.0306394678127095,,,,1517.519984872685,1498.837732305942
21500093,2015-11-07,2015,1610612746,1610612745,0,1.0,0.5,1.25,1.0,0.8,1.0714367304018355,1.0121662303421726,0.6,1.029243366845871,1.0779501894653127,1528.8490777233756,1502.120443953811
21500094,2015-11-08,2015,1610612739,1610612754,1,1.0,0.5,1.2,1.0,1.0,1.0732735116393415,0.9431606192893295,0.6,0.9702263555862496,0.9969783616430888,1537.1932292045979,1502.9799033833615
21500095,2015-11-08,2015,1610612752,1610612747,1,0.0,0.5,0.0,2.5,0.2,0.9751301069278288,1.0414705150470025,0.2,1.020398357488221,1.085171800248434,1480.589453627471,1470.9093610815266
21500098,2015-11-08,2015,1610612757,1610612765,0,0.6666666666666666,1.0,1.0,1.25,0.6,1.0530924435009008,1.024148901922981,0.8,0.9750517734540803,0.9405410916468793,1520.3220677849436,1527.8094489205562
21500097,2015-11-08,2015,1610612760,1610612756,1,0.6666666666666666,0.5,1.3333333333333333,1.0,0.4,1.083881001828529,1.0638551309502442,0.6,1.0086723344456279,0.9398541284337009,1497.8169327495386,1500.7045762645066
21500096,2015-11-08,2015,1610612748,1610612761,1,0.6666666666666666,0.75,1.3333333333333333,0.8999999999999999,0.4,1.0107090162565888,0.9840410745685382,0.8,1.0477401711533758,0.9665687776978377,1499.2460496232327,1535.5445094083193
21500099,2015-11-09,2015,1610612754,1610612753,1,0.5,0.5,1.1666666666666667,1.1666666666666667,0.6,0.9686640215565785,0.9856127135178896,0.6,1.0131863745686551,0.9876201436543365,1493.9614713194908,1492.7358143933993
21500100,2015-11-09,2015,1610612755,1610612741,0,0.0,0.3333333333333333,0.0,0.5833333333333334,0.0,0.970760059136636,1.0867636178236357,0.4,0.9654991640130053,1.0157574351448329,1444.0019058033904,1506.9827840757732
21500101,2015-11-09,2015,1610612737,1610612750,0,0.75,1.0,0.8571428571428571,1.6666666666666667,1.0,1.0807336779810999,0.9926302932129808,0.6,0.975915669459717,0.9561970916590153,1553.9687410263982,1509.3749331028537
21500103,2015-11-09,2015,1610612758,1610612759,0,0.2,0.5,1.4000000000000001,0.75,0.0,0.9850814165591493,1.0957041474045524,0.8,1.0400500502470815,0.9110464372350066,1454.6764543985823,1519.2077573554125
21500105,2015-11-09,2015,1610612746,1610612763,1,0.75,0.4,1.125,0.9333333333333335,0.6,1.064623031280444,1.0272400454159878,0.4,0.9556283089399267,1.0649679358088224,1518.0812799187797,1489.7615095844988
21500102,2015-11-09,2015,1610612743,1610612757,1,0.0,0.6666666666666666,0.0,1.1666666666666667,0.2,0.9649009572261557,1.0803898128562535,0.6,1.0886259866719186,1.0602147539256965,1481.6166539196083,1510.5375385819873
21500104,2015-11-09,2015,1610612744,1610612765,1,1.0,1.0,1.0,1.2,1.0,1.1368191645134624,0.9568582552674627,0.8,1.010126539650594,0.9645154963178572,1563.4922474567045,1537.5939781235124
21500112,2015-11-10,2015,1610612740,1610612742,1,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0176688544245707,1.126162706249036,0.4,0.9911903225638715,1.0346477280856434,1444.5866989994945,1498.4517569210152
21500111,2015-11-10,2015,1610612750,1610612766,0,0.0,0.25,0.0,0.75,0.6,0.9859357095398773,0.948181059594887,0.4,1.0724564454527161,1.045414215401219,1520.6514439861528,1483.5102973983085
21500110,2015-11-10,2015,1610612749,1610612738,0,0.5,0.0,0.875,0.0,0.8,1.03404660867676,1.019944085360032,0.4,0.9934792151590676,0.961009410641117,1509.6837456534104,1490.9065195313428
21500109,2015-11-10,2015,1610612761,1610612752,0,1.0,0.6666666666666666,1.4,1.5555555555555556,0.6,1.0096520830652878,0.992044253173313,0.4,0.9945828084490739,1.031789865219474,1524.5035404277062,1490.3109102383664
21500108,2015-11-10,2015,1610612748,1610612747,1,0.75,0.3333333333333333,1.3125,2.0,0.6,1.0257664875209564,0.9331023772505305,0.2,0.9985905445426836,1.0694432573342625,1510.2870186038458,1461.187904470631
21500107,2015-11-10,2015,1610612764,1610612760,0,0.5,0.3333333333333333,1.0,0.5833333333333334,0.4,1.0204002302025708,1.082726690279188,0.4,1.0966931896407168,1.0411528332479465,1499.1025899179158,1507.9000438972284
21500106,2015-11-10,2015,1610612739,1610612762,1,1.0,0.75,1.1666666666666667,1.125,1.0,1.0760698128752264,0.9986109616028355,0.8,1.014930543434625,0.8966360923082464,1546.2116612684686,1519.1488755060043
21500116,2015-11-11,2015,1610612738,1610612754,0,0.5,0.3333333333333333,1.0,0.6666666666666666,0.4,0.9917375877144174,0.9574072153409624,0.8,1.0076988892753216,0.9540375569282638,1501.4464459581886,1503.9261942237406
21500113,2015-11-11,2015,1610612766,1610612752,1,0.5,0.75,1.1666666666666667,1.5,0.6,1.0873596232886842,1.036350270746643,0.4,1.003583409244845,1.0497041592466572,1494.5752519263722,1501.2918882419958
